match_des,id_data_input,id_che300,brand,series
right,31624,9010201,奥迪,奥迪A3
right,30444,9010199,奥迪,奥迪A3
right,30443,9010200,奥迪,奥迪A3
right,30447,9006050,奥迪,奥迪A3
right,30448,9005884,奥迪,奥迪A3
right,30449,9006022,奥迪,奥迪A3
right,31623,9010202,奥迪,奥迪A3
right,24715,9002300,奥迪,奥迪A3
right,24714,9002299,奥迪,奥迪A3
right,25128,9003104,奥迪,奥迪A3
right,25126,9003102,奥迪,奥迪A3
right,25130,9003106,奥迪,奥迪A3
right,24712,9001005,奥迪,奥迪A3
right,27482,9002302,奥迪,奥迪A3
right,24716,9002301,奥迪,奥迪A3
right,25129,9003105,奥迪,奥迪A3
right,25127,9003103,奥迪,奥迪A3
right,25131,9003107,奥迪,奥迪A3
right,24713,9002320,奥迪,奥迪A3
right,22064,7914,奥迪,奥迪A3
right,22067,6403,奥迪,奥迪A3
right,22066,7916,奥迪,奥迪A3
right,22065,7915,奥迪,奥迪A3
right,23980,9001438,奥迪,奥迪A3
right,23983,9001441,奥迪,奥迪A3
right,23982,9001440,奥迪,奥迪A3
right,23981,9000211,奥迪,奥迪A3
right,27500,9001076,奥迪,奥迪Q3
right,496,3999,奥迪,奥迪Q3
right,497,4001,奥迪,奥迪Q3
right,495,4000,奥迪,奥迪Q3
right,1129029,9029095,奥迪,奥迪S3
right,31927,9009527,奥迪,奥迪S3
right,23667,14649,奥迪,奥迪S3
right,1132968,9030185,奥迪,奥迪S5
right,1132967,9030184,奥迪,奥迪S5
right,1132966,9030186,奥迪,奥迪S5
right,28424,9004121,奥迪,奥迪S5
right,28425,9004026,奥迪,奥迪S5
right,28426,9004283,奥迪,奥迪S5
right,485,1722,奥迪,奥迪S5
right,486,1739,奥迪,奥迪S5
right,487,1727,奥迪,奥迪S5
right,493,12750,奥迪,奥迪S5
right,491,11477,奥迪,奥迪S5
right,492,10595,奥迪,奥迪S5
right,494,10200,奥迪,奥迪S5
right,1142117,9030741,奥迪,奥迪S6
right,32809,9009528,奥迪,奥迪S6
right,29875,9005560,奥迪,奥迪S6
right,499,1981,奥迪,奥迪S6
right,1133609,9030742,奥迪,奥迪S7
right,28427,9003970,奥迪,奥迪S7
right,498,1982,奥迪,奥迪S7
right,29982,9009530,奥迪,奥迪S8
right,27873,9000967,奥迪,奥迪S8
right,483,1979,奥迪,奥迪S8
right,484,10566,奥迪,奥迪S8
right,21036,9555,奥迪,奥迪S8
right,21037,8019,奥迪,奥迪S8
right,32839,9009663,奥迪,奥迪SQ5
right,21038,7420,奥迪,奥迪SQ5
right,32944,9008046,奥迪,奥迪A7
right,32943,9008047,奥迪,奥迪A7
right,32946,9008044,奥迪,奥迪A7
right,32945,9008045,奥迪,奥迪A7
right,32947,9008043,奥迪,奥迪A7
right,28422,9004154,奥迪,奥迪A7
right,28423,9004671,奥迪,奥迪A7
right,28421,9004575,奥迪,奥迪A7
right,29986,9008042,奥迪,奥迪A7
right,29985,9008041,奥迪,奥迪A7
right,20366,7615,奥迪,奥迪A7
right,20365,7614,奥迪,奥迪A7
right,20364,7613,奥迪,奥迪A7
right,20363,7612,奥迪,奥迪A7
right,20362,7611,奥迪,奥迪A7
right,404,4301,奥迪,奥迪A7
right,403,4300,奥迪,奥迪A7
right,402,3354,奥迪,奥迪A7
right,401,4302,奥迪,奥迪A7
right,19507,1532,奥迪,奥迪A7
right,19506,2389,奥迪,奥迪A7
right,19508,1833,奥迪,奥迪A7
right,1128679,9029084,奥迪,奥迪TT
right,1128678,9029084,奥迪,奥迪TT
right,1128680,9029083,奥迪,奥迪TT
right,1128681,9029082,奥迪,奥迪TT
right,30710,9018771,奥迪,奥迪TTS
right,27497,9003413,奥迪,奥迪TT
right,27498,9003413,奥迪,奥迪TT
right,27496,9003375,奥迪,奥迪TT
right,27495,9003411,奥迪,奥迪TT
right,22542,15175,奥迪,奥迪TT
right,22544,15175,奥迪,奥迪TT
right,22543,15174,奥迪,奥迪TT
right,22545,15174,奥迪,奥迪TT
right,415,4264,奥迪,奥迪TT
right,417,4264,奥迪,奥迪TT
right,411,5355,奥迪,奥迪TT
right,416,5355,奥迪,奥迪TT
right,409,5353,奥迪,奥迪TT
right,413,5353,奥迪,奥迪TT
right,410,5357,奥迪,奥迪TT
right,414,5357,奥迪,奥迪TT
right,412,4265,奥迪,奥迪TT
right,408,4263,奥迪,奥迪TT
right,420,3313,奥迪,奥迪TT
right,421,3313,奥迪,奥迪TT
right,434,13681,奥迪,奥迪TT
right,435,9018765,奥迪,奥迪TT
right,433,3310,奥迪,奥迪TT
right,432,13680,奥迪,奥迪TT
right,422,12179,奥迪,奥迪TT
right,423,10476,奥迪,奥迪TT
right,426,10061,奥迪,奥迪TT
right,428,10061,奥迪,奥迪TT
right,427,10060,奥迪,奥迪TT
right,429,9018769,奥迪,奥迪TT
right,30624,12494,奥迪,奥迪TT
right,30625,11660,奥迪,奥迪TT
right,30623,7301,奥迪,奥迪TT
right,30626,8041,奥迪,奥迪TT
right,430,9018762,奥迪,奥迪TT
right,21040,9018762,奥迪,奥迪TT
right,431,9018761,奥迪,奥迪TT
right,27695,9003533,奥迪,奥迪A3
right,27694,9003588,奥迪,奥迪A3
right,25144,9002303,奥迪,奥迪A3
right,441,4649,奥迪,奥迪A3
right,442,4650,奥迪,奥迪A3
right,440,4648,奥迪,奥迪A3
right,439,4647,奥迪,奥迪A3
right,438,4646,奥迪,奥迪A3
right,27487,1819,奥迪,奥迪A3
right,27488,12528,奥迪,奥迪A3
right,27491,1820,奥迪,奥迪A3
right,27490,1821,奥迪,奥迪A3
right,27489,1822,奥迪,奥迪A3
right,451,12713,奥迪,奥迪A3
right,453,12714,奥迪,奥迪A3
right,449,12712,奥迪,奥迪A3
right,448,12711,奥迪,奥迪A3
right,29421,9005028,奥迪,奥迪Q7
right,29422,9004981,奥迪,奥迪Q7
right,29423,9004979,奥迪,奥迪Q7
right,29419,9005009,奥迪,奥迪Q7
right,29420,9005007,奥迪,奥迪Q7
right,27494,9001809,奥迪,奥迪Q7
right,23802,9001808,奥迪,奥迪Q7
right,23800,9001806,奥迪,奥迪Q7
right,23801,9001807,奥迪,奥迪Q7
right,23799,9001810,奥迪,奥迪Q7
right,224,5651,奥迪,奥迪Q7
right,226,5652,奥迪,奥迪Q7
right,227,5653,奥迪,奥迪Q7
right,218,5647,奥迪,奥迪Q7
right,219,5648,奥迪,奥迪Q7
right,222,5649,奥迪,奥迪Q7
right,225,5650,奥迪,奥迪Q7
right,221,5654,奥迪,奥迪Q7
right,220,5656,奥迪,奥迪Q7
right,223,5657,奥迪,奥迪Q7
right,235,4122,奥迪,奥迪Q7
right,233,4121,奥迪,奥迪Q7
right,236,4123,奥迪,奥迪Q7
right,228,4117,奥迪,奥迪Q7
right,231,4119,奥迪,奥迪Q7
right,229,4118,奥迪,奥迪Q7
right,234,4120,奥迪,奥迪Q7
right,230,4124,奥迪,奥迪Q7
right,232,4125,奥迪,奥迪Q7
right,272,9018309,奥迪,奥迪Q7
right,279,14330,奥迪,奥迪Q7
right,269,1804,奥迪,奥迪Q7
right,277,1810,奥迪,奥迪Q7
right,273,1807,奥迪,奥迪Q7
right,275,1809,奥迪,奥迪Q7
right,270,1805,奥迪,奥迪Q7
right,278,1811,奥迪,奥迪Q7
right,276,1808,奥迪,奥迪Q7
right,271,13520,奥迪,奥迪Q7
right,274,2159,奥迪,奥迪Q7
right,237,13316,奥迪,奥迪Q7
right,242,13320,奥迪,奥迪Q7
right,239,13318,奥迪,奥迪Q7
right,240,13319,奥迪,奥迪Q7
right,238,13317,奥迪,奥迪Q7
right,243,13321,奥迪,奥迪Q7
right,241,12532,奥迪,奥迪Q7
right,257,11249,奥迪,奥迪Q7
right,256,9018308,奥迪,奥迪Q7
right,255,11509,奥迪,奥迪Q7
right,254,11508,奥迪,奥迪Q7
right,253,11735,奥迪,奥迪Q7
right,251,11738,奥迪,奥迪Q7
right,250,11737,奥迪,奥迪Q7
right,248,11739,奥迪,奥迪Q7
right,252,11507,奥迪,奥迪Q7
right,249,11506,奥迪,奥迪Q7
right,247,11505,奥迪,奥迪Q7
right,246,11504,奥迪,奥迪Q7
right,245,11719,奥迪,奥迪Q7
right,244,11510,奥迪,奥迪Q7
right,260,9018305,奥迪,奥迪Q7
right,261,9018307,奥迪,奥迪Q7
right,258,9018304,奥迪,奥迪Q7
right,259,9018306,奥迪,奥迪Q7
right,266,9112,奥迪,奥迪Q7
right,265,9110,奥迪,奥迪Q7
right,264,9109,奥迪,奥迪Q7
right,263,9108,奥迪,奥迪Q7
right,262,9107,奥迪,奥迪Q7
right,268,6552,奥迪,奥迪Q7
right,267,8686,奥迪,奥迪Q7
right,1127639,8514,奥迪,奥迪Q7
right,20368,7486,奥迪,奥迪A4
right,20367,7486,奥迪,奥迪A4
right,469,12032,奥迪,奥迪A4
right,22478,12032,奥迪,奥迪A4
right,22477,12125,奥迪,奥迪A4
right,471,9018879,奥迪,奥迪A4
right,470,9018878,奥迪,奥迪A4
right,32810,9007560,奥迪,奥迪A6
right,1132964,9030132,奥迪,奥迪A6
right,1132965,9030131,奥迪,奥迪A6
right,28326,9004454,奥迪,奥迪A6
right,454,13689,奥迪,奥迪A6
right,464,9018874,奥迪,奥迪A6
right,463,9018873,奥迪,奥迪A6
right,461,9018871,奥迪,奥迪A6
right,462,9018872,奥迪,奥迪A6
right,459,9018869,奥迪,奥迪A6
right,460,9018870,奥迪,奥迪A6
right,457,9018867,奥迪,奥迪A6
right,456,9018866,奥迪,奥迪A6
right,455,9018865,奥迪,奥迪A6
right,22020,12132,奥迪,奥迪A6
right,22021,12502,奥迪,奥迪A6
right,22023,8023,奥迪,奥迪A6
right,22022,12131,奥迪,奥迪A6
right,154,9018875,奥迪,奥迪A6
right,465,9018875,奥迪,奥迪A6
right,466,9018876,奥迪,奥迪A6
right,1132962,9029089,奥迪,奥迪R8
right,1132963,9029088,奥迪,奥迪R8
right,31648,9007697,奥迪,奥迪R8
right,337,6914,奥迪,奥迪R8
right,335,6994,奥迪,奥迪R8
right,340,4639,奥迪,奥迪R8
right,339,2427,奥迪,奥迪R8
right,344,10613,奥迪,奥迪R8
right,341,8915,奥迪,奥迪R8
right,1132937,9030138,奥迪,奥迪A5
right,1132936,9030138,奥迪,奥迪A5
right,1132938,9030137,奥迪,奥迪A5
right,1132941,9030136,奥迪,奥迪A5
right,1132935,9030134,奥迪,奥迪A5
right,1132940,9030135,奥迪,奥迪A5
right,1132939,9030139,奥迪,奥迪A5
right,30027,9007768,奥迪,奥迪A5
right,30025,9007767,奥迪,奥迪A5
right,30029,9007771,奥迪,奥迪A5
right,30030,9007772,奥迪,奥迪A5
right,30026,9007770,奥迪,奥迪A5
right,30031,9007773,奥迪,奥迪A5
right,30032,9007774,奥迪,奥迪A5
right,28414,9004139,奥迪,奥迪A5
right,28413,9003995,奥迪,奥迪A5
right,28415,9004085,奥迪,奥迪A5
right,28416,9004208,奥迪,奥迪A5
right,28417,9004375,奥迪,奥迪A5
right,28418,9004137,奥迪,奥迪A5
right,28419,9004491,奥迪,奥迪A5
right,28420,9004745,奥迪,奥迪A5
right,20355,7662,奥迪,奥迪A5
right,20357,7662,奥迪,奥迪A5
right,20356,7664,奥迪,奥迪A5
right,20354,7660,奥迪,奥迪A5
right,20347,7651,奥迪,奥迪A5
right,20349,7653,奥迪,奥迪A5
right,20348,7652,奥迪,奥迪A5
right,20346,7650,奥迪,奥迪A5
right,20351,7658,奥迪,奥迪A5
right,20353,7658,奥迪,奥迪A5
right,20352,7656,奥迪,奥迪A5
right,20350,7657,奥迪,奥迪A5
right,357,4658,奥迪,奥迪A5
right,346,6022,奥迪,奥迪A5
right,354,6022,奥迪,奥迪A5
right,358,6022,奥迪,奥迪A5
right,352,4657,奥迪,奥迪A5
right,345,4656,奥迪,奥迪A5
right,360,6019,奥迪,奥迪A5
right,359,4653,奥迪,奥迪A5
right,348,6015,奥迪,奥迪A5
right,353,6016,奥迪,奥迪A5
right,351,4652,奥迪,奥迪A5
right,347,4651,奥迪,奥迪A5
right,350,6020,奥迪,奥迪A5
right,356,6020,奥迪,奥迪A5
right,355,4655,奥迪,奥迪A5
right,349,4654,奥迪,奥迪A5
right,361,9020742,奥迪,奥迪A5
right,362,9020741,奥迪,奥迪A5
right,367,2923,奥迪,奥迪A5
right,368,2919,奥迪,奥迪A5
right,365,2922,奥迪,奥迪A5
right,364,2918,奥迪,奥迪A5
right,366,2921,奥迪,奥迪A5
right,363,1728,奥迪,奥迪A5
right,373,9020739,奥迪,奥迪A5
right,369,9020737,奥迪,奥迪A5
right,371,9020738,奥迪,奥迪A5
right,375,9020740,奥迪,奥迪A5
right,370,9003743,奥迪,奥迪A5
right,374,9005771,奥迪,奥迪A5
right,382,12749,奥迪,奥迪A5
right,380,12752,奥迪,奥迪A5
right,376,11277,奥迪,奥迪A5
right,378,12751,奥迪,奥迪A5
right,379,12748,奥迪,奥迪A5
right,377,12747,奥迪,奥迪A5
right,381,10596,奥迪,奥迪A5
right,383,10771,奥迪,奥迪A5
right,384,9176,奥迪,奥迪A5
right,385,9100,奥迪,奥迪A5
right,474,5473,奥迪,奥迪Q5
right,475,5795,奥迪,奥迪Q5
right,473,5159,奥迪,奥迪Q5
right,476,13562,奥迪,奥迪Q5
right,479,11029,奥迪,奥迪Q5
right,480,11743,奥迪,奥迪Q5
right,477,9874,奥迪,奥迪Q5
right,478,11742,奥迪,奥迪Q5
right,389,6789,奥迪,奥迪A1
right,388,6788,奥迪,奥迪A1
right,386,6786,奥迪,奥迪A1
right,387,6787,奥迪,奥迪A1
right,20361,6793,奥迪,奥迪A1
right,20360,6792,奥迪,奥迪A1
right,20358,6790,奥迪,奥迪A1
right,20359,6791,奥迪,奥迪A1
right,397,5153,奥迪,奥迪A1
right,394,5152,奥迪,奥迪A1
right,391,4371,奥迪,奥迪A1
right,396,4322,奥迪,奥迪A1
right,395,4322,奥迪,奥迪A1
right,393,4369,奥迪,奥迪A1
right,398,2183,奥迪,奥迪A1
right,400,12349,奥迪,奥迪A1
right,399,12290,奥迪,奥迪A1
right,31653,9009529,奥迪,奥迪RS6
right,24464,15133,奥迪,奥迪RS5
right,505,4273,奥迪,奥迪RS5
right,506,2043,奥迪,奥迪RS5
right,28428,9004146,奥迪,奥迪RS7
right,24463,14646,奥迪,奥迪RS7
right,23183,6343,阿尔法罗密欧,156
right,1132555,9028975,阿尔法罗密欧,GIULIA
right,1128695,9028974,阿尔法罗密欧,GIULIA
right,1128697,9028972,阿尔法罗密欧,GIULIA
right,1128696,9028973,阿尔法罗密欧,GIULIA
right,1128698,9028971,阿尔法罗密欧,GIULIA
right,1128699,9028970,阿尔法罗密欧,GIULIA
right,546,9019118,阿尔法罗密欧,166
right,1132784,9030354,阿尔法罗密欧,STELVIO
right,1132785,9030352,阿尔法罗密欧,STELVIO
right,1132786,9030353,阿尔法罗密欧,STELVIO
right,29424,9004986,阿斯顿马丁,阿斯顿马丁DB9
right,29933,9005495,阿斯顿马丁,阿斯顿马丁DB9
right,29932,9005689,阿斯顿马丁,阿斯顿马丁DB9
right,514,7049,阿斯顿马丁,阿斯顿马丁DB9
right,515,7048,阿斯顿马丁,阿斯顿马丁DB9
right,24357,9001078,阿斯顿马丁,阿斯顿马丁DB9
right,24356,9000999,阿斯顿马丁,阿斯顿马丁DB9
right,516,4350,阿斯顿马丁,阿斯顿马丁DB9
right,21043,12937,阿斯顿马丁,阿斯顿马丁DB9
right,21042,12936,阿斯顿马丁,阿斯顿马丁DB9
right,519,11156,阿斯顿马丁,阿斯顿马丁DB9
right,517,9527,阿斯顿马丁,阿斯顿马丁DB9
right,21046,4481,阿斯顿马丁,阿斯顿马丁DB9
right,21045,4174,阿斯顿马丁,阿斯顿马丁DB9
right,1132853,9030319,阿斯顿马丁,阿斯顿马丁DB11
right,1132854,9030318,阿斯顿马丁,阿斯顿马丁DB11
right,31657,9011543,阿斯顿马丁,阿斯顿马丁DB11
right,31656,9011542,阿斯顿马丁,阿斯顿马丁DB11
right,543,14033,阿斯顿马丁,阿斯顿马丁VIRAGE
right,542,14018,阿斯顿马丁,阿斯顿马丁VIRAGE
right,30819,9008362,阿斯顿马丁,阿斯顿马丁RAPIDE
right,29918,9005641,阿斯顿马丁,阿斯顿马丁RAPIDE
right,27696,9003353,阿斯顿马丁,阿斯顿马丁RAPIDE
right,509,7046,阿斯顿马丁,阿斯顿马丁RAPIDE
right,510,5113,阿斯顿马丁,阿斯顿马丁RAPIDE
right,29925,9005499,阿斯顿马丁,V12 VANTAGE
right,29924,9005516,阿斯顿马丁,V12 VANTAGE
right,27502,9002877,阿斯顿马丁,V12 VANTAGE
right,532,6033,阿斯顿马丁,V12 VANTAGE
right,533,3860,阿斯顿马丁,V12 VANTAGE
right,534,10995,阿斯顿马丁,V12 VANTAGE
right,539,10769,阿斯顿马丁,阿斯顿马丁DBS
right,538,11160,阿斯顿马丁,阿斯顿马丁DBS
right,537,11161,阿斯顿马丁,阿斯顿马丁DBS
right,540,9529,阿斯顿马丁,阿斯顿马丁DBS
right,1133318,9028944,阿斯顿马丁,阿斯顿马丁VANQUISH
right,1133319,9030121,阿斯顿马丁,阿斯顿马丁VANQUISH
right,29920,9001494,阿斯顿马丁,阿斯顿马丁VANQUISH
right,29919,9001493,阿斯顿马丁,阿斯顿马丁VANQUISH
right,512,7047,阿斯顿马丁,阿斯顿马丁VANQUISH
right,29773,4491,阿斯顿马丁,阿斯顿马丁VANQUISH
right,1133321,9028943,阿斯顿马丁,V8 VANTAGE
right,1133320,9028942,阿斯顿马丁,V8 VANTAGE
right,29922,9005539,阿斯顿马丁,V8 VANTAGE
right,32260,9007423,阿斯顿马丁,V8 VANTAGE
right,29921,9005537,阿斯顿马丁,V8 VANTAGE
right,29923,9005506,阿斯顿马丁,V8 VANTAGE
right,27501,9002876,阿斯顿马丁,V8 VANTAGE
right,525,9019185,阿斯顿马丁,V8 VANTAGE
right,522,9019184,阿斯顿马丁,V8 VANTAGE
right,521,9019183,阿斯顿马丁,V8 VANTAGE
right,524,14183,阿斯顿马丁,V8 VANTAGE
right,523,13951,阿斯顿马丁,V8 VANTAGE
right,20375,14216,阿斯顿马丁,V8 VANTAGE
right,526,13722,阿斯顿马丁,V8 VANTAGE
right,21050,9019187,阿斯顿马丁,V8 VANTAGE
right,21049,9019186,阿斯顿马丁,V8 VANTAGE
right,1132794,13929,阿斯顿马丁,V8 VANTAGE
right,530,10191,阿斯顿马丁,V8 VANTAGE
right,529,10190,阿斯顿马丁,V8 VANTAGE
right,528,9526,阿斯顿马丁,V8 VANTAGE
right,527,9524,阿斯顿马丁,V8 VANTAGE
right,2495,6018,标致,标致307
right,2493,6017,标致,标致307
right,2496,6027,标致,标致307
right,2494,6026,标致,标致307
right,2502,2948,标致,标致307
right,2500,2947,标致,标致307
right,2499,2945,标致,标致307
right,2497,2944,标致,标致307
right,2501,2950,标致,标致307
right,2498,2949,标致,标致307
right,2503,2095,标致,标致307
right,2510,11589,标致,标致307
right,2509,11585,标致,标致307
right,2508,11584,标致,标致307
right,2507,11587,标致,标致307
right,2506,11583,标致,标致307
right,2505,11586,标致,标致307
right,2504,11582,标致,标致307
right,2420,11590,标致,标致307
right,2419,11596,标致,标致307
right,2418,11595,标致,标致307
right,2417,11591,标致,标致307
right,2416,11594,标致,标致307
right,2414,11592,标致,标致307
right,2413,11593,标致,标致307
right,2415,9018677,标致,标致307
right,20155,11128,标致,标致307
right,20132,11127,标致,标致307
right,2520,9680,标致,标致307
right,2521,9678,标致,标致307
right,2519,9682,标致,标致307
right,2517,9681,标致,标致307
right,2518,9679,标致,标致307
right,2516,9683,标致,标致307
right,2515,9687,标致,标致307
right,2513,9684,标致,标致307
